flat_id,room_cnt,address,metro,price,region,Парковка,Тип дома,Вид из окон,Тип перекрытий,Жилая площадь,Год постройки,Балкон/лоджия,Отопление,Общая площадь,Подъезды,Санузел,Высота потолков,Тип жилья,Ремонт,Строительная серия,Аварийность,Мусоропровод,Количество лифтов,Площадь кухни,Газоснабжение,Отделка
288927139,4,"Москва,ЗАО,р-н Раменки,ул. Лобачевского,120к1","Аминьевская,Мичуринский проспект,Проспект Вернадского",38000000,1,Подземная,,На улицу и двор,Железобетонные,67,2022,,Центральное,"110,8",3,,"3,1 м",Вторичка,Без ремонта,Индивидуальный проект,Нет,,"3 пассажирских, 2 грузовых",20,,
289742474,1,"Москва,ТАО (Троицкий),Новофедоровское поселение,ул. Генерала Донскова,19к6",Саларьево,6449999,1,,Панельный,На улицу и двор,Железобетонные,17,2019,1 балкон,Котел/Квартирное отопление,"35,8",1,1 совмещенный,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,,9,Центральное,
291663720,1,"Москва,ЗАО,р-н Раменки,ул. Столетова,4","Ломоносовский проспект,Раменки,Мичуринский проспект",14650000,1,Наземная,Блочный,На улицу,Железобетонные,,1966,,Центральное,"31,8",1,,"2,64 м",Вторичка,Дизайнерский,II-18,Нет,Да,1 пассажирский,,Центральное,
278862856,4,"Москва,САО,р-н Хорошевский,Чапаевский пер.,3","Сокол,Аэропорт,Панфиловская",198894570,1,Подземная,Кирпичный,На улицу,Железобетонные,,2006,2 лоджии,Индивидуальный тепловой пункт,"177,1",13,2 совмещенных,3 м,Вторичка,Дизайнерский,,Нет,Да,4 пассажирских,30,,
291120980,4,"Москва,ЮАО,р-н Даниловский,Шагал жилой комплекс","Нагатинская,Верхние котлы,Коломенская",38940465,1,Подземная,Монолитно-кирпичный,,,,,,,"110,8",,,"3,1 м",Новостройка,,,,,,,,Без отделки
277816793,4,"Московская область,Химки,мкр. Новые Химки,Юбилейный просп.,42",,9850000,1,,Панельный,Во двор,Железобетонные,47,1969,,Центральное,62,4,2 раздельных,"2,6 м",Вторичка,Косметический,,Нет,,,7,,
287053522,2,"Москва,ВАО,р-н Гольяново,Амурский парк жилой комплекс,1.4","Черкизовская,Локомотив,Измайлово",14180435,1,Открытая,Монолитный,,,"21,7",,,,"46,2",,1 раздельный,"2,62 м",Новостройка,,,,,"4 пассажирских, 4 грузовых","15,3",,Чистовая
283389358,6,"Москва,СЗАО,р-н Хорошево-Мневники,Карамышевская наб.,11С15","Народное Ополчение,Карамышевская,Мнёвники",140000000,1,,,,,,,1 балкон,,240,,"2 совмещенных, 1 раздельный",,Вторичка,Дизайнерский,,,,2 пассажирских,,,
274985912,5,"Московская область,Королев,мкр. Подлипки,ул. Циолковского,2а","Щёлковская,Первомайская",31000000,4593,Наземная,Кирпичный,На улицу и двор,Железобетонные,215,2002,1 лоджия,Центральное,"252,3",6,"2 совмещенных, 1 раздельный","3,2 м",Вторичка,Евроремонт,,Нет,Да,"1 пассажирский, 1 грузовой",20,,
291572497,4,"Московская область,Люберцы,мкр. Октябрьские проезды,Октябрьский просп.,20к2","Жулебино,Лермонтовский проспект,Косино",21500000,4593,Наземная,Кирпичный,,Железобетонные,63,2008,2 лоджии,Центральное,"106,4",1,2 совмещенных,"2,8 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"2 пассажирских, 2 грузовых",32,,
281784738,4,"Московская область,Мытищи,мкр. Перловка,ул. Семашко,26к1","Бабушкинская,Медведково",22700000,4593,,Кирпичный,,Железобетонные,,1999,1 лоджия,Центральное,118,4,,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,2 пассажирских,14,,
288916125,4,"Москва,САО,р-н Хорошевский,Ленинградский просп.,37/6","Динамо,Динамо",88000000,1,,Монолитный,На улицу и двор,Железобетонные,,2021,,Центральное,"167,3",1,"1 совмещенный, 2 раздельных",,Вторичка,,Индивидуальный проект,Нет,,,"6,2",,
290455407,4,"Московская область,Одинцово,мкр. Одинцовский парк,ул. Белорусская,13","Одинцово,Баковка,Сколково",15300000,4593,Наземная,Блочный,Во двор,Железобетонные,,2013,1 лоджия,Индивидуальный тепловой пункт,84,1,"1 совмещенный, 1 раздельный","2,5 м",Вторичка,Евроремонт,Индивидуальный проект,Нет,Да,"3 пассажирских, 1 грузовой",20,,
288535010,4,"Москва,ЦАО,р-н Хамовники,ул. Ефремова,19к1","Спортивная,Фрунзенская,Лужники",378846800,1,Подземная,Монолитный,На улицу и двор,Железобетонные,132,2015,1 лоджия,Индивидуальный тепловой пункт,174,3,3 совмещенных,"3,3 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,"2 пассажирских, 1 грузовой",25,,
291153356,3,"Москва,ЮАО,р-н Даниловский,Опус жилой комплекс","Павелецкая,Пролетарская,Крестьянская застава",105761991,1,Подземная,Монолитный,,,,,,,"119,9",,,"3,65 м",Новостройка,,,,,,,,Без отделки
291107165,1,"Московская область,Одинцовский городской округ,Лайково село,Город-событие Лайково жилой комплекс,Лайково Грин квартал,64","Одинцово,Баковка,Сколково",5111735,1,,Монолитный,,,,,,,"39,5",,,,Новостройка,,,,,,,,
289865216,5,"Москва,ЦАО,р-н Хамовники,Саввинская наб.,13","Киевская,Фрунзенская,Краснопресненская",309500000,1,Подземная,Монолитный,,Железобетонные,200,2021,1 лоджия,Индивидуальный тепловой пункт,257,9,"2 совмещенных, 1 раздельный","3,2 м",Вторичка,Без ремонта,,Нет,,"2 пассажирских, 1 грузовой",30,,
291153368,4,"Москва,ЮАО,р-н Даниловский,Опус жилой комплекс","Павелецкая,Пролетарская,Крестьянская застава",173412747,1,Подземная,Монолитный,,,,,,,"193,6",,,"3,65 м",Новостройка,,,,,,,,Без отделки
289991733,4,"Москва,НАО (Новомосковский),Сосенское поселение,Дзен-кварталы жилой комплекс","Коммунарка,Ольховая,Бунинская аллея",13754029,1,,Монолитный,На улицу и двор,,"34,5",,1 лоджия,,"64,4",,1 раздельный,"2,95 м",Новостройка,,,,,1 грузовой,"17,2",,Предчистовая
279368376,4,"Москва,ЦАО,р-н Арбат,пер. Романов,3С6","Библиотека им. Ленина,Арбатская,Александровский сад",84900000,1,Открытая,Кирпичный,На улицу и двор,Железобетонные,,1899,,Центральное,"106,8",3,2 совмещенных,"4,3 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,,1 пассажирский,15,Центральное,
291449793,1,"Московская область,Лосино-Петровский городской округ,Биокомбината поселок,27",,4000000,1,Наземная,Панельный,На улицу,Железобетонные,"19,2",1976,1 балкон,Центральное,"37,8",5,1 совмещенный,"2,6 м",Вторичка,Косметический,,Нет,Да,1 пассажирский,"9,3",Центральное,
291718663,5,"Москва,САО,р-н Аэропорт,Кочновский проезд,4к2",Аэропорт,52000000,1,,Монолитный,Во двор,Железобетонные,100,2008,,Центральное,149,9,2 совмещенных,,Вторичка,Евроремонт,Индивидуальный проект,Нет,,,10,,
291713886,1,"Московская область,Красногорск городской округ,Ильинское-Усово поселок,Ильинские Луга жилой комплекс","Опалиха,Павшино,Пенягино",5999760,1,Открытая,Монолитный,,,"9,4",,,,"32,5",,1 совмещенный,"2,62 м",Новостройка,,,,,"2 пассажирских, 1 грузовой","16,2",,Чистовая
290341499,2,"Москва,ЮЗАО,р-н Академический,Нахимовский просп.,40","Профсоюзная,Профсоюзная",14750000,1,,Монолитный,На улицу,Железобетонные,"25,8",1961,1 балкон,Центральное,"41,4",4,1 совмещенный,,Вторичка,Евроремонт,Индивидуальный проект,Нет,Да,1 пассажирский,"5,6",Центральное,
288416941,6,"Москва,ТАО (Троицкий),Первомайское поселение,Пучково деревня,ул. Богородская,17","Прокшино,Филатов Луг,Улица Горчакова",30000000,1,,,,,,,2 балкона,,"164,1",,4 совмещенных,,Вторичка,Евроремонт,,,,,,,
283343772,6,"Москва,ЦАО,р-н Хамовники,ул. Усачева,13кА","Спортивная,Спортивная,Фрунзенская",535990000,1,Подземная,,На улицу и двор,,,,,,"412,3",,4 совмещенных,"3,7 м",Вторичка Пентхаус,Без ремонта,,,,"11 пассажирских, 12 грузовых",74,,
289114864,5,"Москва,ЗАО,р-н Тропарево-Никулино,просп. Вернадского,92","Юго-Западная,Тропарёво",98000000,1,Подземная,,На улицу и двор,Нет информации,145,2003,1 лоджия,Центральное,199,6,3 совмещенных,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"1 пассажирский, 2 грузовых",20,,
284185905,6,"Москва,ЦАО,р-н Хамовники,ул. Усачева,13","Фрунзенская,Спортивная,Лужники",264420000,1,Подземная,Монолитный,На улицу и двор,Железобетонные,,2021,1 лоджия,Индивидуальный тепловой пункт,"203,4",4,4 совмещенных,,Вторичка Пентхаус,Без ремонта,Индивидуальный проект,Нет,,,,,
291275501,4,"Московская область,Мытищи,мкр. Ярославский,Юбилейная ул.,4","Медведково,Бабушкинская,Свиблово",12700000,4593,,Панельный,На улицу и двор,Нет информации,"37,1",2018,,Центральное,"68,8",11,,"2,7 м",Вторичка,Евроремонт,Индивидуальный проект,Нет,Нет,"1 пассажирский, 3 грузовых",10,,
291452130,4,"Московская область,Ленинский городской округ,Совхоза имени Ленина поселок,25","Домодедовская,Зябликово,Красногвардейская",26500000,1,,Кирпичный,,Железобетонные,70,2017,,Центральное,115,7,"1 совмещенный, 1 раздельный",3 м,Вторичка,Евроремонт,Индивидуальный проект,Нет,,,10,,
286344599,6,"Москва,ЗАО,р-н Очаково-Матвеевское,Староволынская ул.,15к2","Славянский бульвар,Минская",1136540400,1,,Кирпичный,На улицу и двор,Железобетонные,600,2006,,Центральное,750,2,"4 совмещенных, 1 раздельный",,Вторичка,Евроремонт,Индивидуальный проект,Нет,,"1 пассажирский, 1 грузовой",,,
282485161,4,"Московская область,Солнечногорск,Ленинградская ул.,4",,7900000,4593,,Панельный,На улицу и двор,Железобетонные,47,1985,2 лоджии,Центральное,75,3,1 раздельный,,Вторичка,Косметический,,Нет,,"1 пассажирский, 1 грузовой",8,Центральное,
289053902,4,"Московская область,Одинцово,Клубничное Поле микрорайон,2","Одинцово,Баковка,Сколково",13200000,4593,,Монолитный,На улицу,Железобетонные,"66,2",2022,1 лоджия,Центральное,"91,2",1,2 раздельных,,Вторичка,Без ремонта,,Нет,,"2 пассажирских, 1 грузовой",,,
279966847,4,"Московская область,Ленинский городской округ,Развилка поселок,проезд Римский,1","Домодедовская,Бульвар Дмитрия Донского",16990000,4593,,Монолитный,На улицу и двор,Железобетонные,"73,8",2018,1 балкон,Центральное,"117,28",,2 совмещенных,6 м,Вторичка,Косметический,,Нет,,"1 пассажирский, 1 грузовой","12,7",,
285413870,1,"Московская область,Ленинский городской округ,Горки Парк жилой комплекс,к4.1","Зябликово,Шипиловская,Алма-Атинская",6036132,1,Открытая,Монолитный,,,"15,1",,1 балкон,,"35,03",,1 совмещенный,"2,77 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","11,1",,Чистовая
282918446,2,"Москва,ЦАО,р-н Басманный,ул. Казакова,7",Курская,19500000,1,,Монолитно-кирпичный,На улицу,,30,,,,43,,1 совмещенный,,Вторичка Апартаменты,Без ремонта,,,,2 пассажирских,6,,
289953800,5,"Москва,СЗАО,р-н Хорошево-Мневники,Таманская ул.,95С9","Народное Ополчение,Полежаевская,Хорошёвская",445000000,1,Подземная,,Во двор,,,,2 балкона,,"567,2",,4 совмещенных,,Вторичка,Дизайнерский,,,,1 пассажирский,,,
291270148,2,"Москва,ЗАО,р-н Ново-Переделкино,Боровское ш.,29К1","Боровское шоссе,Новопеределкино,Рассказовка",12200000,1,Наземная,Монолитный,Во двор,Железобетонные,"31,7",1988,1 балкон,Центральное,"52,8",4,1 совмещенный,"2,64 м",Вторичка,Евроремонт,П-3,Нет,Да,"1 пассажирский, 1 грузовой",9,,
291453814,1,"Московская область,Мытищи,мкр. Олимпийский,ул. Стрелковая,21","Медведково,Бабушкинская,Алтуфьево",6700000,4593,,Монолитный,,Железобетонные,20,2012,1 балкон,Центральное,42,2,1 раздельный,,Вторичка,Евроремонт,,Нет,,,9,,
290107571,1,"Московская область,Люберцы,мкр. Люберцы 2015 2018,Зенино ЖК Самолет микрорайон,ул. Вертолетная,14к2","Некрасовка,Лухмановская,Улица Дмитриевского",6400000,1,Наземная,Кирпичный,Во двор,Железобетонные,"18,4",2016,1 балкон,Индивидуальный тепловой пункт,35,3,1 совмещенный,"2,85 м",Вторичка,Евроремонт,Индивидуальный проект,Нет,Да,2 грузовых,"8,2",,
278068408,5,"Москва,НАО (Новомосковский),Сосенское поселение,Скандинавия жилой комплекс,к27.1","Бульвар Адмирала Ушакова,Улица Скобелевская,Улица Старокачаловская",26380914,1,Подземная,Монолитный,На улицу и двор,,"78,1",,1 лоджия,,"125,8",,3 совмещенных,"3,05 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","16,5",,Без отделки
288693867,2,"Москва,ЮАО,р-н Даниловский,Шагал жилой комплекс","Технопарк,Коломенская,ЗИЛ",21485354,1,Подземная,Монолитно-кирпичный,,,,,,,"62,1",,,"3,1 м",Новостройка,,,,,,,,Без отделки
281140824,6,"Москва,ЦАО,р-н Басманный,Новая Басманная ул.,25/2","Комсомольская,Красные ворота,Бауманская",55000000,1,,,,Нет информации,"138,7",1912,,Центральное,202,2,2 раздельных,,Вторичка,Без ремонта,Индивидуальный проект,Нет,,1 пассажирский,"12,5",Центральное,
280167705,4,"Московская область,Клин,ул. Победы,26к8",,12000000,1,,,,Нет информации,,2008,1 балкон,Нет информации,152,,1 совмещенный,,Вторичка,Косметический,,Нет,,,24,,
291059542,1,"Москва,НАО (Новомосковский),Сосенское поселение,просп. Куприна,40к1","Ольховая,Бунинская аллея,Коммунарка",7750000,1,Открытая,,Во двор,Железобетонные,"12,9",2021,1 лоджия,Центральное,"35,6",8,,"2,75 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,,"1 пассажирский, 1 грузовой","8,4",,
289685918,1,"Москва,ЦАО,р-н Басманный,Большая Почтовая ул.,18С3","Электрозаводская,Электрозаводская,Бауманская",17522113,1,,Монолитный,Во двор,,"16,8",,,,"36,1",,1 совмещенный,"3,02 м",Новостройка,,,,,1 пассажирский,"9,8",,Без отделки
280808485,2,"Москва,ЗАО,р-н Можайский,Вяземская ул.,12к1","Сетунь,Сетунь",16400000,1,,Монолитный,,Железобетонные,,2011,1 балкон,Центральное,"58,8",7,1 раздельный,"2,5 м",Вторичка,Евроремонт,П-46М,Нет,,"1 пассажирский, 1 грузовой",6,,
290204471,2,"Московская область,Реутов,мкр. Северный Реутов,Комсомольская ул.,26",Новокосино,12000000,1,,Монолитный,Во двор,Железобетонные,30,2008,1 балкон,Центральное,"58,5",1,1 совмещенный,,Вторичка,Дизайнерский,,Нет,Да,,15,,
290290837,2,"Москва,ЗАО,р-н Крылатское,Рублевское ш.,70к5","Крылатское,Молодёжная,Кунцевская",22500000,1,Подземная,Монолитный,Во двор,Железобетонные,40,2016,1 балкон,Центральное,60,3,1 совмещенный,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,"1 пассажирский, 2 грузовых",18,,
287039294,1,"Москва,ЮЗАО,р-н Гагаринский,Лунар жилой комплекс","Ленинский проспект,Площадь Гагарина,Воробьёвы горы",31000000,1,Подземная,Монолитно-кирпичный,,,"12,5",,,,"48,73",,2 совмещенных,"2,9 м",Новостройка Апартаменты,,,,,"2 пассажирских, 2 грузовых","22,8",,Чистовая
285440638,1,"Московская область,Балашиха,мкр. Новое Павлино,Жилой Новоград Павлино квартал,к18","Некрасовка,Лухмановская,Улица Дмитриевского",4833410,1,,Монолитный,,,"17,6",,1 балкон,,"32,5",,,"3,04 м",Новостройка,,,,,"1 пассажирский, 1 грузовой",,,Без отделки
277466643,4,"Москва,ЦАО,р-н Хамовники,Гагаринский пер.,24/7С2","Смоленская,Кропоткинская",210000000,1,,Кирпичный,,Железобетонные,,1901,,Индивидуальный тепловой пункт,170,1,3 совмещенных,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,,,,
275502191,4,"Москва,ЗАО,р-н Раменки,ул. Улофа Пальме,7","Ломоносовский проспект,Ломоносовский проспект,Раменки",506707595,1,Подземная,Кирпичный,На улицу и двор,Железобетонные,,2006,,Центральное,"257,4",1,4 совмещенных,"3,2 м",Вторичка Пентхаус,Дизайнерский,Индивидуальный проект,Нет,,1 пассажирский,20,,
285543726,6,"Москва,ЦАО,р-н Хамовники,ул. Пречистенка,27","Парк Культуры,Кропоткинская",950000000,1,,Кирпичный,На улицу и двор,Железобетонные,560,1910,1 балкон,Автономная котельная,700,1,"4 совмещенных, 1 раздельный",,Вторичка,Евроремонт,,Нет,,,,Центральное,
276247815,4,"Москва,СЗАО,р-н Хорошево-Мневники,3-я Хорошевская ул.,25к3","Зорге,Октябрьское поле",45000000,1,,Кирпичный,Во двор,Железобетонные,70,2019,,Центральное,131,1,3 раздельных,"2,9 м",Вторичка,Без ремонта,Индивидуальный проект,Нет,,3 пассажирских,30,,
286815755,6,"Москва,СВАО,р-н Ростокино,просп. Мира,188Бк4",Ростокино,127000000,1,,Монолитный,,Железобетонные,180,2015,,Индивидуальный тепловой пункт,260,3,"2 совмещенных, 2 раздельных",,Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,,50,,
277201227,5,"Москва,ЗАО,р-н Крылатское,Островной проезд,6","Молодёжная,Крылатское",284135100,1,Подземная,Монолитный,На улицу и двор,Железобетонные,,2003,,Автономная котельная,"344,8",1,3 раздельных,6 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,2 пассажирских,,Центральное,
276650491,4,"Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный административный округ,Клубный Город на Реке Примавера жилой комплекс,Вивальди квартал","Спартак,Тушинская,Стрешнево",87053250,1,Подземная,Монолитный,,,"70,3",,,,"142,5",,3 совмещенных,"3,39 м",Новостройка,,,,,,"7,9",,Черновая
272940603,4,"Москва,ЗАО,р-н Раменки,Мосфильмовская ул.,8","Минская,Ломоносовский проспект,Ломоносовский проспект",100000000,1,Подземная,Монолитный,На улицу и двор,Железобетонные,107,2012,,Индивидуальный тепловой пункт,"150,7",4,3 раздельных,,Вторичка,Без ремонта,Индивидуальный проект,Нет,,,,,
284451981,4,"Московская область,Люберцы,1-й Лермонтовский жилой комплекс,к3.1","Жулебино,Лермонтовский проспект,Косино",13500000,1,,Монолитный,,,"47,6",,1 балкон,,"83,5",,2 совмещенных,,Новостройка,,,,,,"13,4",,
285718013,4,"Москва,САО,р-н Хорошевский,Ленинградский просп.,37/5","Петровский Парк,Динамо,Аэропорт",129000000,1,Подземная,,На улицу,Нет информации,91,2021,,Центральное,"158,9",1,4 совмещенных,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,,32,,
290699982,6,"Москва,ЗАО,р-н Раменки,Воробьевское ш.,4","Парк Культуры,Ломоносовский проспект,Деловой центр",227400000,1,Подземная,Монолитный,На улицу,Железобетонные,220,2017,,Индивидуальный тепловой пункт,273,3,,,Вторичка Апартаменты,Без ремонта,Индивидуальный проект,Нет,Да,3 пассажирских,27,,
279685070,4,"Москва,ЦАО,р-н Хамовники,ул. Ефремова,10с1к4/5","Спортивная,Фрунзенская,Лужники",180000000,1,Подземная,Монолитный,На улицу и двор,,89,,"2 лоджии, 1 балкон",,"186,6",,3 совмещенных,,Вторичка,Без ремонта,,,Да,"1 пассажирский, 1 грузовой",27,,
261785479,5,"Москва,ЦАО,р-н Тверской,ул. Большая Дмитровка,7/5С2","Театральная,Охотный ряд,Кузнецкий мост",450000000,1,Подземная,,На улицу,,,,"1 лоджия, 1 балкон",,"296,4",,3 совмещенных,,Вторичка Пентхаус,Без ремонта,,,,,,,
285523998,5,"Москва,ЗАО,р-н Раменки,ул. Пырьева,2а","Ломоносовский проспект,Минская,Раменки",386072000,1,Многоуровневая,Монолитный,,,,,,,"419,6",,,"3,3 м",Новостройка Пентхаус,,,,,"1 пассажирский, 1 грузовой",,,Без отделки
284889094,4,"Москва,СЗАО,р-н Покровское-Стрешнево,проезд Проектируемый № 3959","Тушинская,Трикотажная,Спартак",25593861,1,Подземная,Монолитный,Во двор,,"67,4",,1 лоджия,,"114,9",,2 совмещенных,3 м,Новостройка Апартаменты,,,,,,26,,Без отделки
288177374,5,"Москва,ЦАО,р-н Якиманка,Софийская наб.,34С2",,526775535,1,,,,,,,,,"304,1",,4 совмещенных,"3,4 м",Новостройка Апартаменты,,,,,4 грузовых,,,Без отделки
286405131,4,"Московская область,Ленинский городской округ,Новое Видное жилой комплекс","Битца,Бутово,Щербинка",12265163,4593,Открытая,Монолитный,,,"50,6",,,,"88,2",,2 совмещенных,3 м,Новостройка,,,,,2 пассажирских,"5,9",,Чистовая
286725940,6,"Московская область,Одинцовский городской округ,Сколково деревня,Новая ул.,10","Сколково,Сетунь,Рабочий посёлок",48900000,4593,Наземная,Кирпичный,Во двор,,,,,,250,,3 совмещенных,,Вторичка Пентхаус,Дизайнерский,,,,,25,,
287019674,4,"Московская область,Пушкинский городской округ,Зеленоградский дп,ул. Зеленый Город,4","Ростокино,Медведково",19000000,4593,Подземная,Монолитный,Во двор,Железобетонные,60,2015,"1 лоджия, 1 балкон",Центральное,90,5,2 совмещенных,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,Да,"1 пассажирский, 1 грузовой",15,,
288553415,2,"Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный административный округ,Сити Бэй жилой комплекс,Норт квартал","Трикотажная,Мякинино,Тушинская",19127755,1,Подземная,Монолитный,,,31,,,,"66,46",,,"2,85 м",Новостройка,,,,,"1 пассажирский, 1 грузовой",,,Предчистовая
273675679,4,"Московская область,Красногорск,мкр. Павшинская пойма,бул. Павшинский,34","Пенягино,Павшино,Мякинино",23200000,4593,,Монолитный,На улицу и двор,Железобетонные,80,2014,2 балкона,Центральное,128,5,2 совмещенных,3 м,Вторичка,Дизайнерский,,Нет,Да,2 пассажирских,15,,
284591447,5,"Москва,НАО (Новомосковский),Сосенское поселение,Скандинавия жилой комплекс,к27.1","Бульвар Адмирала Ушакова,Улица Скобелевская,Улица Старокачаловская",27137396,1,Подземная,Монолитный,На улицу и двор,,"78,1",,1 лоджия,,"125,4",,3 совмещенных,"3,05 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","16,5",,Без отделки
265865586,5,"Москва,САО,р-н Хорошевский,Ленинградский просп.,37/5","Аэропорт,ЦСКА,Петровский Парк",95000000,1,,,На улицу и двор,Нет информации,96,2021,,Центральное,160,1,4 раздельных,,Вторичка,Без ремонта,Индивидуальный проект,Нет,Да,"2 пассажирских, 2 грузовых",,,
290717244,3,"Москва,ЦАО,р-н Хамовники,ул. Усачева,11И","Спортивная,Лужники,Фрунзенская",224800000,1,Подземная,Монолитный,На улицу,,,,1 лоджия,,240,,"2 совмещенных, 1 раздельный",5 м,Вторичка Пентхаус,Дизайнерский,,,Нет,1 пассажирский,17,,
281319013,5,"Москва,ЮЗАО,р-н Южное Бутово,Скобелевская ул.,23К2","Улица Скобелевская,Бульвар Адмирала Ушакова,Бутово",25500000,1,Наземная,,На улицу и двор,Нет информации,67,2000,2 лоджии,Центральное,118,3,"1 совмещенный, 1 раздельный","2,75 м",Вторичка,Косметический,,Нет,Да,"1 пассажирский, 1 грузовой",14,,
285400163,4,"Москва,НАО (Новомосковский),Марушкинское поселение,Квартал Западный жилой комплекс,к1","Рассказовка,Одинцово,Новопеределкино",14504358,1,Открытая,Монолитный,,,"53,2",,,,"70,93",,1 раздельный,3 м,Новостройка,,,,,1 грузовой,"4,8",,Чистовая
290777633,6,"Москва,ЦАО,р-н Якиманка,Софийская наб.,18","Александровский сад,Боровицкая,Библиотека им. Ленина",2721275000,1,,Монолитно-кирпичный,,,,,,,"572,9",,,,Новостройка,,,,,,,,Неизвестно
284893163,4,"Москва,ЦАО,р-н Пресненский,2-я Звенигородская ул.,12С3","Улица 1905 года,Краснопресненская,Баррикадная",163500000,1,Подземная,Монолитный,На улицу,,110,,,,158,,4 совмещенных,3 м,Новостройка,,,,,,20,,
282341076,4,"Московская область,Истра городской округ,Писково деревня,164",,65000000,4593,,Кирпичный,,Железобетонные,,2017,,Центральное,148,1,2 совмещенных,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,1 грузовой,24,,
289412383,3,"Москва,ЗАО,р-н Раменки,Вест Гарден жилой комплекс,к10","Минская,Университет,Багратионовская",141580000,1,,Монолитный,На улицу,,"71,5",,,,"173,5",,"2 совмещенных, 1 раздельный",3 м,Новостройка,,,,,"1 пассажирский, 1 грузовой","61,9",,Неизвестно
279448728,4,"Москва,СВАО,р-н Останкинский,АйЛав жилой комплекс","Алексеевская,Марьина роща,Телецентр",32427900,1,,Монолитный,,,"59,2",,,,"78,9",,,3 м,Новостройка,,,,,"8 пассажирских, 6 грузовых",,,Без отделки
280637177,1,"Москва,ЮВАО,р-н Лефортово,проезд Невельского,3к1","Москва-Товарная,Площадь Ильича,Римская",18400000,1,,Блочный,,Железобетонные,24,2019,1 лоджия,Индивидуальный тепловой пункт,44,5,1 совмещенный,,Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,2 пассажирских,15,,
252136801,6,"Москва,ЦАО,р-н Замоскворечье,Большая Татарская ул.,30С2",Новокузнецкая,1136540400,1,,Монолитный,Во двор,Нет информации,600,2001,,Нет информации,1040,1,,,Вторичка,Дизайнерский,,Нет,,,30,,
286433227,1,"Москва,ЮВАО,р-н Некрасовка,2-я Вольская ул.,22к1",,9500000,1,,Монолитный,,Железобетонные,"20,7",2004,,Центральное,"51,2",1,,"2,6 м",Вторичка,Косметический,И-155,Нет,,"1 пассажирский, 1 грузовой",12,,
289292649,4,"Московская область,Орехово-Зуевский городской округ,Куровское,ул. Совхозная,16",,6000000,4593,,,,Нет информации,,1973,1 балкон,Центральное,64,4,,,Вторичка,Евроремонт,,Нет,,,6,Центральное,
284655964,2,"Москва,ЗАО,р-н Филевский парк,Береговой проезд,3","Шелепиха,Фили,Багратионовская",31491448,1,,Монолитно-кирпичный,,,,,,,"73,2",,,"2,65 м",Новостройка,,,,,2 грузовых,,,Предчистовая
285756078,3,"Московская область,Щелково городской округ,Клюквенный поселок,18",,8018972,1,,Монолитно-кирпичный,,,,,,,"101,9",,,3 м,Новостройка,,,,,,,,
291119720,6,"Московская область,Люберцы,Октябрьский просп.,1к1",Лермонтовский проспект,37900000,4593,,Монолитный,На улицу и двор,Железобетонные,90,2014,1 лоджия,Центральное,175,8,2 раздельных,3 м,Вторичка,Дизайнерский,Индивидуальный проект,Нет,,2 пассажирских,14,,
291329517,4,"Московская область,Щелково,мкр. Центральный,Краснознаменская ул.,7",,15000000,4593,,Кирпичный,На улицу и двор,Железобетонные,"66,8",1999,2 лоджии,Центральное,"114,7",3,2 совмещенных,,Вторичка,Евроремонт,,Нет,,,"12,8",Центральное,
291500099,1,"Москва,САО,р-н Головинский,Солнечногорский проезд,17","Коптево,Водный стадион,Ховрино",5734000,1,Наземная,Кирпичный,Во двор,,,,,,"21,7",,1 совмещенный,"3,5 м",Вторичка Апартаменты,Евроремонт,,,,,,,
283047526,2,"Московская область,Одинцовский городской округ,Звенигород,Супонево микрорайон,к5",,7500000,4593,,Кирпичный,На улицу и двор,Железобетонные,"32,4",2012,2 лоджии,Индивидуальный тепловой пункт,65,5,1 раздельный,"2,8 м",Вторичка,Дизайнерский,,Нет,Нет,"2 пассажирских, 1 грузовой","8,3",,
285385772,5,"Москва,ЗАО,р-н Раменки,Вишневый Сад жилой комплекс,3-я очередь","Ломоносовский проспект,Деловой центр,Деловой центр",726520000,1,,Монолитно-кирпичный,,,,,,,363,,,,Новостройка,,,,,,,,Без отделки
